Listing_num,Address,City,House_type,Price,Estimated_price,Estimated_on,Bedroom_num,Washroom_num,Parking_num,Tax,Maintenance,Building_age,Size,Listed_on,Updated_on,Rental_estimate,Rental_yield,Major_intersection,Property_style,Exposure,Description
C4884698,Unit 1506 Sw - 177 Front St E,Waterfront Communities C8 - Toronto,Condo Apt,1345000.0,1346768.0,2020-09-01,3+1,3,2,,726.0,"water,heat",New,2020-08-25,2020-09-01,4257.0,2.96%,Front/Sherbourne,Apartment,SW,"Wow! Welcome To Your ""4 Bedroom"" Oasis With Clear South And West Views! Endless Wraparound Balcony Frames Your Unobstructed Double Exposure From This Prime East Core Development. Wake Up To Cn Tower Views From Your Master Bedroom W/ 4Pc Ensuite + Separate Balcony. Sizeable Den W/ Closet Can Be Used As A Separate Bedroom/Office/Closet. Brand New Building Boasts The Greatest Amenities, Ready In 2022!
9' High Smooth Ceilings, 7 1/2"" Wide Premium Laminate Flooring, Stacked Washer/Dryer 27"", S/S Appliances, Quartz Window Sills."
C4903567,Unit 2310E - 177 Front St E,Waterfront Communities C8 - Toronto,Condo Apt,899900.0,874818.0,2020-09-09,3,2,0,,549.0,"water,heat",-,2020-09-09,2020-09-11,2819.0,2.93%,Front/Sherbourne,Apartment,SE,"Brand New 900 Sqft Condo W/310 Sqft Lake-Facing Wrap-Around Balcony(Extremely Rare).Gorgeous Lake Views From Every Room. Walk Score 99:Steps To St Lawrence Mkt,Distillery District,Waterfront,Financial District, Union Station & More. Endless Amenities; Gym,Yoga/Pilates Studio,Basketball Court,Theatre,Party Room,Games Room,Outdoor Dining W/ Bbq,Infinity-Edge Pool W/ Cabanas.Rogers Wi-Fi Internet Incl. In Maintenance. Flexible Payment Terms (In 2-3 Instalments)
9' High Smooth Ceilings, 7 1/2"" Wide Premium Laminate Flooring, Stacked Washer/Dryer 27"", S/S Appliances, Quartz Window Sills, Frameless Glass Shower, Roller Shades On All Windows And Doors."
C4878645,Unit 210 - 1 Scott St,Waterfront Communities C8 - Toronto,Condo Apt,930000.0,911459.0,2020-09-10,1,2,1, 2567,614.0,"water,heat",-,2020-08-20,2020-09-09,3400.0,3.17%,Yonge & Front,Loft,S,"Luxury Modern Dt Living At Its Finest. Nearly 1000 Sqft Loft Boasting Spacious Open Concept Floor Plan W/ Flexible, Functional Layout. Captivating 2 Storey Floor-To-Ceiling Windows W/Oversized Master Bedroom. $$$ Upgrades Throughout. Steps Away From Financial District, St Lawrence Market & Union Stn. Perfectly Move-In Ready - Rare Opportunity To Call This Gem Your Home.
Custom Order Engineered Hardwood Floors & Premium Light Fixtures. S/S Fridge, Stove, Dishwasher, Stackable Front Loading Washer/Dryer. State Of The Art Amenities & 24 Hr Concierge. Low Maintenance Fees."
C4905555,Unit 426 - 222 The Esplanade,Waterfront Communities C8 - Toronto,Condo Apt,629000.0,638774.0,2020-09-10,2+1,2,1, 2179,966.0,"water,hydro,heat",31-50,2020-09-08,2020-09-10,2876.0,2.99%,Front/Sherbourne,Apartment,SE,"Very Centrally Located Condo On The Esplanade In Downtown Toronto. Walk A Few Steps East To The Distillery District, A Few Steps West To The St. Lawrence Market. Easy Access To Everywhere! Two Bedrooms, 2 Washrooms (One Ensuite To The Master Bedroom) And A Solarium. This Lovely Suite Has Lots Of Space. The Building Has A Lovely Garden Oasis In The Middle Of Downtown Toronto. Maintenance Fees Include Hydro And Water.
Brand New Stainless Steel Fridge, Stove, Dishwasher And Range Hood. New Faucets In The Kitchen And Bathrooms."
C4894137,Unit 204 - 1 Scott St,Waterfront Communities C8 - Toronto,Condo Apt,899900.0,894523.0,2020-09-01,1,2,1, 2735,655.0,"water,heat",11-15,2020-09-01,2020-09-01,3400.0,3.15%,Yonge St. / The Esplanade,Loft,W,"Rarely Offered Custom 2-Storey. 1K Sq. Ft. Modern Loft In ""London On The Esplanade"". Steps From St. Lawrence Market, Bay St. & Union Station. Sun-Filled, West Facing With 20Ft Ceiling. Open Concept With Granite Kit Island. Perfect For Entertaining. Great Parking Spot, Easy Access To All Amenities. Quick Outside Access. 2nd Floor Boast Huge Master Br, Rare 5 Piece Master Ensuite With His And Her Marble Sinks, Tub,Shower And Huge Custom Walk-In Closet.
Upgraded Finishes W/Eng Hrdwd,Ss Kit Appliances,Custom W/I,Glass B/Splash,Custom Window Covers. Great Building W/All Amenities; Outdoor Pool + Hot Tub, His/Her Steam,Gym, Bbq, Billiards, Library, Theatre, Dog Friendly, Steps To Bercy Park."
C4901314,Unit 2401 - 170 Bayview Ave,Waterfront Communities C8 - Toronto,Condo Apt,498000.0,531066.0,2020-09-08,1,1,0, 2027,341.0,0-5,500-599 feet²,2020-09-08,2020-09-11,1958.0,3.06%,King St E & Lower River St,Apartment,SW,"2401 In Award Winning Rc3 Has Magnificent Sw Views Of Lake Ontario &City Skyline. This 1-Bed Loft Has A Customized Layout W/High-End Eng. White Oak Throughout, &Approx. 550 Sq. Ft. Inter. +101 Sq.Ft. Of Outdoor Living Space Through 2 W/O's. Large Master W/Ensuite, &Sit-Down Closet. Modern Kitchen,W/Upgraded Movable Island Which Doubles Storage. Includ. Storage Locker & Bicycle Unit, +Modern Roller Shades. Steps From Queen/King Ttc Streetcar, 18-Acre Park.
Integr. Applia, Under Cab Light, Soft Close, Lutron/Hue, Nest, Composite Decking, Phenomenal Amenities: Off-Leash Dog Park(Residents Only), Claude Cormier Outdoor Pool &Rooftop Sun Deck, 2,000 Sq.Ft. Gym, Guest Suite, Visitor Parking &More!"
C4885779,Unit 1608 - 70 Distillery Lane,Waterfront Communities C8 - Toronto,Condo Apt,1099000.0,1086736.0,2020-08-26,2,2,2, 3550,806.0,"water,heat",6-10,2020-08-26,2020-08-26,4078.0,3.06%,Cherry St/Lakeshore,Apartment,SW,"Rarely Available Corner Suite On A High Floor With Sweeping Views Of The Cn Tower & Lake. Enjoy The View From The Floor To Ceiling Windows And Your Incredible Wrap Around Balcony- Ideal For Lounging Or Gardening. Incredible Split Plan Allows For No Wasted Space. Upgraded Kitchen With Integrated High End Appliances, Granite Counters And Extended Cabinetry. Stunning Hardwood Flooring Throughout. Beautiful Suite In The Distillery District.
2 Parking Spots, Incl A Rough In For Electric Car! One Of The Largest Lockers (Size Of Approx. 4 Cage Lockers). Liebherr Fridge, Aeg Appliances & Bosch Washer/Dryer. Balcony Flooring. A+ Building Amenities. See Link For Video & 3D Tour."
C4856710,Unit 721 - 12 Bonnycastle St,Waterfront Communities C8 - Toronto,Condo Apt,599900.0,612645.0,2020-09-03,1,1,1, 2240,458.0,0-5,500-599 feet²,2020-08-03,2020-09-03,2221.0,2.88%,Queens Quay E/Lower Sherbourne,Apartment,SW,"**Excellent Location In Downtown Waterfront**1 Yr New Award-Winning Building**South-West View Of Lake & City,Sided Onto Park**Steps To Lake,Loblaws, Lcbo, Restaurant, Ttc At Door Step**This Luxury 545 Sqft 1 Bedroom + 1 Bath Includes One Parking, Large Kitchen Island With Breakfast, 9 Foot Ceilings**5-Star Hotel Style Infinity Outdoor Pool,Sun Decks,Bbq Terrace,Billiards Rm,Yoga Rm,Hot Tub &Steam Sauna, Gym Rm,Dining Bar,Lounge,Guest Suites Etc.
**Maintenance Included Internet And One Underground Parking**B/I Fridge & Dishwasher, B/I Cook Top & Oven, Microwave, Hood Range, Front Load Washer & Dryer**All Window Coverings**All Light Fixtures**"
C4902708,Unit 724 - 51 Trolley Cres,Waterfront Communities C8 - Toronto,Condo Apt,509000.0,535461.0,2020-09-10,1,1,0, 1745,288.0,-,500-599 feet²,2020-09-08,2020-09-10,1928.0,3.15%,King & River,Apartment,N,"Wonderful 1 Bedroom Loft At Rivercity. Floor To Ceiling Windows, Exposed Concrete Ceiling. Heralded As One Of Toronto's Most Stunning Examples Of Modern Architecture, River City Is A Leed Gold Carbon Neutral Development. Just Steps To Trendy Riverside, Leslieville, Distillery And Downtown. A Stones Throw From Sprawling Corktown Common Park, And Easy Access To The Dvp & Qew.
The Building Amenities Are Incredible! S.S. Full-Size Fridge, Full-Size Stove, B.I Dishwasher, Washer, Dryer, All Elfs. Be Sure To Click On The Interactive Tour & Floor Plan!"
C4859634,Unit 607 - 12 Bonnycastle St,Waterfront Communities C8 - Toronto,Condo Apt,669000.0,657640.0,2020-08-06,1+1,1,0,,470.0,0-5,600-699 feet²,2020-08-06,2020-08-06,2150.0,2.86%,Queens Quay East & Bonnycastle,Apartment,E,"Priced For Quick Sale***Award Wining Luxury Monde Condos By Great Gulf ***Elegant Waterfront Living***One Bedroom+Den, 695 Sq.Ft.*** Den Can Be Use As A Second Bedroom ***Quartz Countertop***Eng.H.W. Floor***Ultra Modern Appliances***9Ft Smooth Ceilings***State Of The Art Building***Leed Gold Certification***19000 Sqft Amenities***Walking Distance To Lake/George Brown College***Minutes From Gardiner/Dvp
Fridge, Stove, Oven, D/W, Microwave, Washer And Dryer - Concierge, Lake View Infinity Pool, Saunas, Caterers Kitchen, Partyroom, Exercise Room, Yoga & Pilates, Steam Room, Guest Suites, Garden, Cafe, Bar, Billiards... Ets"
C4892177,Unit 1112 - 39 Queens Quay E,Waterfront Communities C8 - Toronto,Condo Apt,706000.0,722511.0,2020-08-31,1+1,2,0, 3155,432.0,"water,heat",0-5,2020-08-31,2020-08-31,2532.0,2.84%,Yonge St & Queens Quay,Apartment,E,"Brilliantly Located At Foot Of Yonge St. Walking Distance To Union Station. 1Br + Den, 10 Ft Ceilings, Hardwood Throughout, Spa Like Bathroom W/ Separate Shower & Tub. Functional Floor Plan, Nestled Den Is Tucked Away From Rest Of The Apartment Providing Excellent Workspace. Kitchen Has Top Of The Line Miele Appliances, Fridge And Dishwasher, Balcony Access Through The Living Area. Show To Your Fussiest Clients 10+++
State Of The Art Amenities Like A 5 Star World Class Hotel Includes: Concierge, Gym, Indoor & Outdoor Pool, Meeting/Party Rms, Visitor Parking, Theater Room + Much More! All Elf's & Blinds Included."
C4865374,Unit 424 - 12 Bonnycastle St,Waterfront Communities C8 - Toronto,Condo Apt,875000.0,863580.0,2020-08-11,2+1,2,0, 3128,665.0,-,800-899 feet²,2020-08-11,2020-08-11,3117.0,2.83%,Queens Quay E & Bonny Castle,Apartment,W,"Priced For Quick Sale***Facing West ***Park And Lake Views***Beautiful 2 Bed + Den***Luxury Monde Condos By Great Gulf***845 Sq Ft Unit Plus A Terrace***1 Parking/1 Locker Included***2 Wash***2 Wic*** Quartz Counters***9 Ft Smooth Ceilings***Ultra Modern Appliances***Free Internet Included In The Maintenance** Elegant - Prestigious - State Of The Art Building**19,000 Sq. Ft. Amenities**Walking Distance To Lake, George Brown College**Minutes From Gardiner/Dvp.
Fridge Stove Oven D/W Microwave Washer And Dryer - S.S. Appliances. Concierge, Lake View Infinity Pool, Saunas, Caterers Kitchen, Partyroom, Exercise Room, Yoga & Pilates, Steam Room, Guest Suites, Garden, Cafe, Bar, Billiards... Ets"
C4901402,Unit 702 - 1 The Esplanade,Waterfront Communities C8 - Toronto,Condo Apt,799800.0,788562.0,2020-09-10,2,2,1, 3484,670.0,"water,heat",0-5,2020-09-08,2020-09-10,2950.0,2.82%,Yonge/The Esplanade,Apartment,NW,"Incredible Live/Work Space In The Heart Of Downtown With Amazing West View. Work From Home In This 894 Sq' 2Bed/2Bath. Floor To Ceiling Windows, Under-Floor Heating, Rare 10' Ceilings, Custom Blackout Blinds And Large Closets In Bdrms. Kitchen Island And Granite Counters. Close To Bars, Rests, Ttc, Go, Acc, Path.... The Perfect Location. Amnts Outdoor Pool, Gym, Party Room, More.
Incl: S/S Appl Fisher & Paykel Fridge, Bosch Oven, Exst Fan, B/I D/W, Front Ld W/D, Blackout Blinds In Bdrms, Elfs Exc Excl Below. Excl Shelf Unit In Lr, Elfs In Mbr, Hall And Lr.. Prkng Is Rental."
C4900923,Unit 711 - 222 The Esplanade St,Waterfront Communities C8 - Toronto,Condo Apt,489900.0,533008.0,2020-09-08,1+1,1,1, 1791,568.0,"water,hydro,heat",-,2020-09-07,2020-09-08,2100.0,2.89%,Princess / The Esplanade,Apartment,W,"Beautifully Renovated 1 Bedroom And Den At Yorktown On The Park. Located Within Walking Distance Of 3 Great Neighbourhoods. St Lawrence Market, Corktown & The Distillery District. Modern Kitchen With Stainless Steel Appliances, Granite Counter And Breakfast Bar. Spacious Master Bedroom With Walk-In Closet Boasting Built-In Closet Organizers, Renovated Semi-Ensuite 4 Pc Bathroom. 1 Parking Included.
Included: Stainless Steel Fridge, Stove, Dishwasher And Overhead Microwave, Stainless Steel Under Mount Sink With Pull Down Faucet, Washer & Dryer, All Electric Light Fixtures, Window Coverings And Closet Organizer."
C4902031,Unit S511 - 120 Bayview Ave,Waterfront Communities C8 - Toronto,Condo Apt,499000.0,529831.0,2020-09-11,1,1,0, 1763,383.0,Building Age:,-,2020-09-08,2020-09-11,1979.0,3.07%,Bayview/Front,Apartment,W,"Sunny, Sassy, And Space-Efficient W/Floor-To-Ceiling Windows, Clear West View Of The Lower East Side, And Optimized Layout. This Sophisticated Canary District Home Offers An Amply-Sized Kitchen, Living Room Built For Movie Watching, Queen-Sized Bedroom W/Walk-In Closet, & A Generous Full-Length Balcony For Entertaining Friends Or Simply Gazing At The Historic Buildings. Enjoy Fab Coffee Shops & Spicy Eateries At The Foot Of The Building
Don Valley Trails, Ymca, & Corktown Common Are Outside Your Door. Mere Steps From Distillery District, Riverside, & Ttc To The Core,. Includes Locker & All Appliances, Unlimited High-Speed Wifi, Swanky Rooftop Pool, 24 Concierge & More"
C4834157,Unit 310 - 33 Mill St,Waterfront Communities C8 - Toronto,Condo Apt,750000.0,782025.0,2020-09-01,2,2,1, 2992,619.0,"water,heat",6-10,2020-07-16,2020-09-01,2995.0,3.03%,Eastern & Parliament,Loft,S,"Rare Find 10' Ceiling Open Concept Loft Right In The Center Of World Class Distillery District, Surrounded By An Inspired Blend Of Victorian Industrial Architecture & Stunning 21st Century Design & Creativity, With A Rich Collection Of Boutiques, Restos, Culture And Services At Your Doorsteps! Minutes To Ttc, Gardiner And Dvp; Cherry Beach, And St. Lawrence Market; Parking & Locker On Same Floor Level (3) As The Unit, A Very Unique And Convenient Feature!
Existing Fridge, Stove, Stacked Washer/Dryer, B/I Dishwasher, All Elfs; Resort-Like Amenities With Urban Convenience. Pool Deck W/Hot Tub, Bbq, Sauna; Party Room; Gym; Games Room, Yoga Room, Business Center, Bike Storage, 24Hr Concierge"
C4876311,Unit N211 - 455 Front St E,Waterfront Communities C8 - Toronto,Condo Apt,549000.0,585531.0,2020-09-11,1+1,1,0, 1733,356.0,"water,heat",-,2020-08-18,2020-09-11,2075.0,3.03%,Front St/Cherry St,Apartment,W,"9' Ceiling* Bright, Spacious & Gorgeous 1 + Den Unit*491Sf+43Sf(Balcony) As Per Builder's Plan* Shows V. Well. Must C! Floor Plan Available. Virtually Staged!
Fridge,Stove,Washer, Dryer,B/I Dishwasher,Elfs,Window Coverings*"
C4901847,Unit 522 - 3 Market St,Waterfront Communities C8 - Toronto,Condo Apt,619900.0,624682.0,2020-09-10,1+1,1,0, 2117,366.0,"water,heat",6-10,2020-09-08,2020-09-10,2124.0,2.85%,Front & Jarvis,Apartment,W,"The Market Wharf Condos! Spacious One Bed + Den Suite, Lots Of Storage, 9 Foot Ceilings, Lots Of Natural Light. Superior Layout With Oversized Den Ideal For Work From Home. Updated Hardwood Floors, Quartz Countertops, Under Cabinet Lighting. A Walk Score Of 96, 1 Min. Walk To Historic St. Lawrence Market For Groceries, 2 Min. To Esplanade And Financial District, Restaurants And Shopping. Easy Access To The Gardiner And Dvp.
S/S Stove, Fridge, Dishwasher, Range Hood, Microwave, New (2020) Stacked Washer/Dryer.All Window Coverings And Deluxe Elfs.6th Floor Fitness Facilites:Yoga Studio, Sundeck W/ Bbq & Garden. Rental Parking Options In Building."
C4875552,Unit 2605 - 70 Distillery Lane,Waterfront Communities C8 - Toronto,Condo Apt,599000.0,620774.0,,1,1,1, 2267,486.0,water,6-10,2020-08-18,2020-09-11,2275.0,2.89%,Cherry/Parliament,Apartment,SE,"Welcome To This Beautiful One Bedroom Condo That Steps Right Into The Heart Of The Distillery District! One Parking And One Locker Included! Turn Key And Move In Ready! Large Balcony With Unobstructed Southeast Lake View! Quick Access To Dvp Or Gardiner And Public Transit! Great Building Amenities: 24Hr Concierge/Outdoor Pool/Gym/Sauna/Yoga Rm/Game Rm/Guest Suites!!!
Incl: Fridge, Stove, Microwave, Dishwasher, Washer, Dryer, Window Coverings, And All Elfs, 1 Parking, 1 Locker"
C4890593,Unit 4003 - 16 Harbour St,Waterfront Communities C8 - Toronto,Condo Apt,669000.0,669844.0,2020-08-29,1+1,1,0, 2165,404.0,"water,heat",-,2020-08-29,2020-08-29,2226.0,2.74%,Bay St & Harbour St,Apartment,N,"Welcome To The Success Tower At Pinnacle Centre. Bright Floor-To-Ceiling Windows With City Views. Spacious Sized Master Bedroom & Separate Den Can Be Used As 2nd Bedroom. Newly Painted. Steps To Toronto's Harbourfront, Union Station, The Underground P.A.T.H., Financial & Entertainment Districts. (Tenant Will Be Vacating On November 1, 2020).
Stainless Steel Fridge, Stove, Microwave & Dishwasher. Stacked Washer & Dryer. 1 Locker."
C4895082,Unit 817 - 39 Parliament St,Waterfront Communities C8 - Toronto,Condo Apt,799000.0,785380.0,,2,2,1, 2699,658.0,"water,hydro,heat",16-30,2020-09-02,2020-09-11,2951.0,2.93%,Parliament & Mill,Apartment,S,"Pure Distilled Pleasure At Parliament Square In The Iconic Distillery District. Bright & Airy, This South-Facing Suite Features A Split Bedroom Layout, 2 Full Baths, 1-Car Pkg & 2 Lockers! At Almost 1,000 Sf This Unit Boasts Unobstructed Views Of The Lake, Floor-Ceiling Windows, Open Concept Kitchen/Living/Dining & Balcony. His/Hers Walk-In Closets & 4-Pc Ensuite Await You In The Master. Full Kitchen Reno Incl. Custom Stone Counters, Backsplash, Undermount
Sink/Faucet & All-New Ss Appliances. Don't Forget The Dedicated Office Nook For Working From Home. Incredible Value For Distillery, W/ Soulpepper Theatre, Art Galleries, Luxury Boutiques & Fabulous Restaurants Just A Cobblestone Walk Away."
C4893240,Unit 502 - 70 Mill St,Waterfront Communities C8 - Toronto,Condo Apt,715000.0,747534.0,2020-09-01,2,2,1, 2651,695.0,"water,hydro,heat",16-30,2020-09-01,2020-09-01,2900.0,2.95%,Parliment And Mill St,Apartment,N,"Affordability In The Distillery? Welcome Home. This Spacious, Bright & Airy Split Floorplan Offers The Ideal Layout With No Wasted Space. Combined Living/Dining Rooms, Master Walk In Closet & Convenient Ensuite Locker. New Laminate Floors & Freshly Painted. Enjoy Your Morning Coffee At The Historic Balzacs, Brunching At Cluny, Boutique Shopping Along Cobblestone Lanes & Local Art Galleries. Unbeatable Value In One Of The City's Most Desirable Neighbourhoods!
Rooftop Terrace With Stunning Cn Tower & Lake Views. Inclusions: Stove, Dishwasher, Fridge, Washer, Dryer, All Electrical Light Fixtures, All Window Coverings."
C4896814,Unit 210 - 33 Mill St,Waterfront Communities C8 - Toronto,Condo Apt,799000.0,815708.0,2020-09-09,2,2,1, 2965,619.0,"water,heat",-,2020-09-03,2020-09-08,2995.0,2.92%,Mill And Parliament,Apartment,S,"Showstopper In The Heart Of The Distillery District. This Loft Style 2 Bedroom 2 Bathroom Suite Features Exposed Concrete Ceilings, Hardwood Floors & Floor To Ceiling Windows. Steps To Incredible Dining, Hwy, Streetcar. Building Has Rooftop Deck, Pool, Concierge & Gym. 5 Star Amenities You Cannot Ignore! Parking Is Conveniently Located On The Same Floor As The Unit.
All Window Coverings, Elfs, S/S Appliances"
C4888446,Unit 1409 - 1 Scott St,Waterfront Communities C8 - Toronto,Condo Apt,775000.0,775285.0,2020-09-02,2,1,1, 2845,470.0,"water,heat",-,2020-08-27,2020-09-01,2675.0,2.84%,Yonge And Front,Apartment,NE,"Exquisite 2 Bedr Corner Unit -London On Esplanade', Prime Downtown Location. The Modern Condo You've Been Searching For. Law Maint Fee. Perfect 2-Bdr Unit W Bamboo Floors,Open-Concept Living/Dining Room With W/O To Balcony From 2 Rooms, Unobstructed East View Towards Heritage Bldg& Pond.Fantastic Split Bedroom Layout.Upgraded Kitchen And Modern Lights Throughout. Amazing Bldg Amenities:Pool,Gym,Guest Suite, Bbq, Library,Theatre,Party Room. 1Pk &1Lkr Included.
Steps Away From Financial District, St. Lawrence Market,Union Station, Acc And Path. Ss Stove 2(020), Ss Built In Dishwasher, Ss Fridge, Washer&Dryer,Range Hood, All Electrical Light Fixtures,Custom Blinds. 24H Concierge"
C4899012,Unit N325 - 455 Front St E,Waterfront Communities C8 - Toronto,Condo Apt,625000.0,634879.0,2020-09-04,1+1,2,0, 2149,465.0,"water,heat",0-5,2020-09-04,2020-09-04,2269.0,2.87%,Front St East & Cherry,Apartment,N,"***Beautiful & Modern 1 Bedroom + Den Unit In The Canary District W/ A Great Layout*Featuring A Modern Kitchen W/ Stainless Steel Appliances, Backsplash*Quality Laminate Flooring & 9 Foot Ceilings Throughout The Unit*Unit Has Been Freshly Painted*Floor To Ceiling Windows In The Living Room And Master Bedroom*Den Can Be Easily Converted To A 2nd Bedroom*Close To Amenities, Access To Gardiner & Dvp*A Must See!!
Existing: S/S Fridge, S/S Stove, S/S Rangehood, S/S Built-In Microwave, Washer & Dryer, All Elf's, All Window Coverings"
