Listing_num,Address,Community,House_type,Listing_price,Sigma_estimate,Estimated_on,Sold_price,Bedroom,Washroom,Parking,Tax,Property_type,Maintenance,Building_age,Size,Basement,Utility_incl,Days_on_market,Rental_dom,Listed_on,Updated_on,Rental_estimate,Rental_yield,Major_intersection,Amenities,Exposure,Municipality,Description
C4891607,Unit 1110 - 942 Yonge St,Mount Pleasant West - Toronto,Condo Apt,"$599,900","$589,834",2020-09-01,"$565,000",1 Bedrooms,1 Bathrooms,1 Garage,"$2,111","Condo Apt, Apartment",$560/month,-,600-699 feet??,None,"water,hydro,heat",17 days,17 day(s),2020-08-31,2020-09-18,"$2,041",2.46%,Yonge & Belmont,"Concierge, Gym, Recreation Room, Rooftop Deck/Garden, Sauna",Nw,Toronto,"Welcome To The Memphis! Nestled Between Rosedale & Yorkville, This Midrise, 13-Storey Building Is Incredible Value For The Location,Perfect For End-Users & Investors Alike. 600+ Sqft Of Sun-Drenched Space, Beautiful Clear Nw Casa Loma Views, Renovated Bathroom & Kitchen.Spacious Living & Dining Rms Offer Versatile Layout. Large Master Bdrm W/Double-Closet. Incl. Both Parking And Locker. Maintenance Fees Include All Utilities. Exellent Amenities!"
C4886485,Unit 1008 - 159 Dundas St E,Church-Yonge Corridor - Toronto,Condo Apt,"$669,000","$700,734",2020-09-16,"$640,000",2 Bedrooms,2 Bathrooms,0 Garage,"$2,525","Condo Apt, Apartment",$536/month,0-5,600-699 feet??,None,"water,heat",22 days,22 day(s),2020-08-26,2020-09-17,"$2,430",2.63%,Dundas/Church,"Bbqs Allowed, Bike Storage, Concierge, Gym, Outdoor Pool, Rooftop Deck/Garden",N,Toronto,"Luxury Pace Condo In Down Town Toronto,2Bdrm, W/2 Full Bath & Huge Balcony.Walk To The Subway, Ryerson University & Eaton Center. 9 Ft Ceiling With Contemporary Layout & Designer Kitchen W/Paneled & Stainless Steel Appliances & Backsplash.Don't Miss It!"
W4885591,Unit 915 - 103 The Queensway Ave,High Park-Swansea - Toronto,Condo Apt,"$589,000","$596,361",2020-09-19,"$565,000",1+1 Bedrooms,1 Bathrooms,1 Garage,"$2,069","Condo Apt, Apartment",$576/month,-,700-799 feet??,None,"water,heat",23 days,14 day(s),2020-08-25,2020-09-26,"$2,217",2.78%,Lakeshore/Windermere,"Concierge, Gym, Indoor Pool, Outdoor Pool, Tennis Court",Se,Toronto,"Welcome To Your Bright And Spacious One Plus Den With Amazing Views Of The City, The Lake, High Park And Grenadier Pond!! The Kitchen Boasts An Island Perfect For Entertaining And Storing Your Extra Cooking Essentials While The Inviting Living Area With Walkout To A Good Sized Balcony Is Sure To Impress. The Den = Perfect Office Space/Spare Room. Parking & Storage Locker, Gym, Pool, Tennis Crts. 24 Hr Transit At Your Door/Quick Access To The Gardiner."
C4884382,Unit 3501 - 28 Ted Rogers Way,Church-Yonge Corridor - Toronto,Condo Apt,"$649,888","$657,438",2020-09-15,"$625,000",1+1 Bedrooms,1 Bathrooms,0 Garage,"$2,231","Condo Apt, Apartment",$482/month,10-Jun,600-699 feet??,None,water,23 days,22 day(s),2020-08-25,2020-09-17,"$2,300",2.72%,Bloor/Ted Rogers Way,"Concierge, Guest Suites, Gym, Indoor Pool, Party/Meeting Room, Visitor Parking",Se,Toronto,"Turn Key Unit On Bloor! Absolutely Immaculate 1+ Den On Very High Floor!! Gorgeous Unobstructed Views Of The Downtown East. Minutes To Yonge And Bloor, Subway, Highways, Schools, Parks, Shops, Restaurants And All Area Amenities! Beautiful And Modern Kitchen With Granite Counter Tops And Tons Of Natural Light. Spacious Den Perfect For Working From Home!"
C4876335,Unit 313W - 27 Bathurst St,Waterfront Communities C1 - Toronto,Condo Apt,"$699,999","$731,250",2020-09-08,"$688,000",2 Bedrooms,2 Bathrooms,0 Garage,"$3,529","Condo Apt, Apartment",$429/month,-,700-799 feet??,None,heat,29 days,20 day(s),2020-08-19,2020-09-18,"$2,300",2.38%,Front St & Bathurst,"Concierge, Gym, Outdoor Pool, Recreation Room, Security Guard, Visitor Parking",E,Toronto,"Full 2Bed, 2Bath Right At Front & Bathurst. 721 Efficient Square Feet. Shows Like A Model Home, Fits Full Sized Sectional & Queen Bed Easily In Both Bedrooms, Master Has A Double Closet. Ultra Modern Minto Finishes Include Panel Matching Dishwasher/Fridge, Wide Plank Floors. Close To Restaurants, Nightlife, Shops, Boutique Cafes, Parks, Waterfront, Business & Entertainment Districts!"
C4864425,Unit 206 - 1205 Queen St W,Trinity-Bellwoods - Toronto,Condo Apt,"$599,900","$660,357",2020-09-15,"$595,000",1+1 Bedrooms,1 Bathrooms,1 Garage,"$2,375","Condo Apt, Apartment",$582/month,-,600-699 feet??,None,"water,heat",38 days,14 day(s),2020-08-10,2020-09-25,"$2,712",3.32%,Queen St West & Dufferin,,N,Toronto,"Sleek Urban 1+1 (Currently Used As Second Bedroom Or Perfect Home Office) 4 Pc Bath With Great Functional Floor Plan. Exposed Concrete Ceilings, Kitchen With Centre Island. Ensuite Laundry With Parking & Bike Storage. Freshly Painted Large Windows. Ideally Located At Queen & Dufferin. Great On-Site Gym, Party Room, Locker T.T.C At Doorstep, Close To All Amenities."
C4862891,Unit 801 - 8 Scollard St,Annex - Toronto,Condo Apt,"$550,000","$566,724",2020-09-17,"$523,000",1 Bedrooms,1 Bathrooms,0 Garage,"$2,180","Condo Apt, Apartment",$428/month,-,500-599 feet??,None,"water,heat",40 days,27 day(s),2020-08-08,2020-09-18,"$1,825",2.28%,Yonge/Yorkville,"Concierge, Exercise Room, Gym, Party/Meeting Room, Sauna, Security Guard",N,Toronto,"Luxury One Bedroom Condo In The Prestigious Yorkville Area. Steps Away From Hazelton Lanes, Trendy Restaurants, Ttc , Shops, University Of Toronto And More. 24 Hour Concierge, Spa, Gym, Steam Room, Party Room, Kitchen & Bathroom, S/S Appliances, Granite Countertop, Ensuite Laundry, Locker Is Included , Alarm System.Please See Floor Plan Attached."
C4913663,Unit 2216 - 87 Peter St,Waterfront Communities C1 - Toronto,Condo Apt,"$590,000","$610,478",2020-09-16,"$568,000",1 Bedrooms,1 Bathrooms,0 Garage,"$1,922","Condo Apt, Apartment",$270/month,0-5,0-499 feet??,None,water,1 days,20 day(s),2020-09-15,2020-10-05,"$1,875",2.64%,Peter St / Adelaide St W,"Concierge, Exercise Room, Guest Suites, Recreation Room, Rooftop Deck/Garden",S,Toronto,"Hello, Central! Quality Finished, Move-In Ready, South View Unit At 87 Peter! Efficient 1Bed Layout, With Plenty Of Windows! Enjoy This 2-Year New Condo For All That It Has To Offer! **Quality Built By Menkes**Hardwood Throughout**Quartz Countertops**Seamless Built-In Appliances (Incl Microwave)**Wifi Enabled Thermostat* *Open Balcony** Vacant Unit! See It Today! Please Note That Pictures Have Been Virtually Staged!"
C4910899,Unit 122 - 43 Hanna Ave,Niagara - Toronto,Condo Apt,"$649,000","$684,122",2020-09-17,"$812,500",1 Bedrooms,1 Bathrooms,1 Garage,"$2,736","Condo Apt, Loft",$323/month,-,600-699 feet??,None,water,2 days,14 day(s),2020-09-14,2020-09-17,"$2,028",2.45%,Hanna/East Liberty,"Bbqs Allowed, Concierge, Gym, Rooftop Deck/Garden, Sauna, Visitor Parking",E,Toronto,"Suite 122 Has It All! Desirable Location In Boutique Heritage Building. Low Fees, Parking & Locker, & Don't Forget The 350Sqf Terrace! This Stunning Loft Is Perfect For Work, Play & Entertaining - Bbq Allowed! Authentic Brick & Beam W/ 12Ft Ceilings, This Is Not Your Typical Condo. Never Wait For An Elevator Again - Your Dog Will Thank You! Turnkey & Ready To Be Enjoyed!"
W4911043,520 Old Weston Rd,Weston-Pellam Park - Toronto,Semi-Detached,"$649,800","$854,164",2020-09-16,"$800,000",4+2 Bedrooms,4 Bathrooms,0 Garage,"$2,861","Semi-Detached, 2-Storey",,-,1750 feet?? (SigmaEstimate??),"Apartment, Sep Entrance",,2 days,9 day(s),2020-09-14,2020-09-17,"$2,833",3.55%,N. Of St Clair & Old Weston Rd,,W,Toronto,"Great Investment. Solid Semi-Detached Brick Home. Walking Distance To St. Clair Stockyards New Plaza. Steps To Bus Stop. Mutual Driveway And Laneway. Possible Parking For 6 Cars. Unbelievable Value. Turn-Key Property. Area Is Under Huge Redevelopment. Incredible Opportunity. Don't Miss It. Main Floor $1,424.00, 2nd Floor $1,378.00, Back Bachelor $899.00, Front Bachelor Vacant."
C4905918,209 Robina Ave,Oakwood-Vaughan - Toronto,Detached,"$699,900","$842,224",2020-09-16,"$921,500",4 Bedrooms,3 Bathrooms,0 Garage,"$4,552","Detached, 2-Storey",,-,1750 feet?? (SigmaEstimate??),"Apartment, Finished",,6 days,10 day(s),2020-09-10,2020-09-17,"$3,163",3.84%,St Clair Ave W/East Of Oakwood,,E,Toronto,"Great Opportunity And Endless Potential With This Large 2-Storey Detached Home In Oakwood Village And Steps To Humewood-Cedarvale** Property Features 4 Bedrooms, 3 Bathrooms, Full Basement With Cold Cellar And Large Backyard** Bring You Designer, Architect And Contractor To Begin Your Project Feasibility Study** Workable Building Envelope With Spacious Footprint** 88 Walk Score And 81 Transit Score Makes This Desirable Location Very Convenient & Vibrant**"
C4904647,Unit 403 - 11 Charlotte St,Waterfront Communities C1 - Toronto,Condo Apt,"$599,990","$596,926",2020-09-11,"$585,000",1 Bedrooms,1 Bathrooms,0 Garage,"$1,769","Condo Apt, Apartment",$378/month,0-5,0-499 feet??,None,"water,heat",7 days,19 day(s),2020-09-09,2020-09-17,"$2,242",3.21%,King & Spadina,"Concierge, Exercise Room, Gym, Indoor Pool, Security Guard",Sw,Toronto,"Live In The Centre Of It All At King Charlotte! The Bright And Spacious Layout Features Full Length Windows With Lots Of Natural Light, Exposed Concrete Ceilings/Walls, And Full 4 -Piece Bathroom That Includes A Tub. The Kitchen Features A Gas Cook-Top And Well Appointed Appliances. The Large Bedroom Can Comfortably Fit A Queen Sized Bed. The Building Comes Well Equipped With A Roof Top Pool On The 33rd Floor, Gym And Concierge. One Locker Is Also Included"
C4901644,Unit 914 - 69 Lynn Williams St,Niagara - Toronto,Condo Apt,"$699,900","$739,842",2020-09-08,"$720,000",1+1 Bedrooms,2 Bathrooms,1 Garage,"$2,728","Condo Apt, Loft",$633/month,10-Jun,800-899 feet??,None,"water,heat",8 days,14 day(s),2020-09-08,2020-09-17,"$2,550",2.58%,East Liberty/Strachan Avenue,"Exercise Room, Gym, Party/Meeting Room, Security System, Visitor Parking",E,Toronto,"This Bright, Modern & Chic Corner 2- Storey Loft Is An Absolute Stunner In Prime Liberty Village. Designed With 17Ft Floor To Ceiling Windows And A Spacious Open Concept. Upgrades: Hardwood Floors Throughout, Quartz Countertops In Both Kitchen & Bathrooms, Massive Island, Valence Lighting, Patio Flooring, Custom Cabinetry And Closets, Glass Staircase, Soaker Tub. Boutique Building With Great Amenities Close To Restaurants, Bars, Shops And Transit."
C4900962,Unit 719 - 75 East Liberty St,Niagara - Toronto,Condo Apt,"$599,000","$819,690",2020-09-15,"$641,000",1+1 Bedrooms,2 Bathrooms,1 Garage,"$2,345","Condo Apt, Apartment",$472/month,-,700-799 feet??,None,"water,heat",9 days,14 day(s),2020-09-07,2020-09-17,"$2,607",2.69%,King & Strachan,"Bbqs Allowed, Concierge, Gym, Indoor Pool, Rooftop Deck/Garden, Sauna",E,Toronto,"All You Want, All You Need. Space? Let's Talk 753 Sqft Open Concept. Flexibility? Large Den Has Door So Use As 2nd Bdrm Or To Wfh. Convenience? 2 Full Baths, Storage Locker On Same Floor. Amenities? Huge List Below. Location? Village Has You Covered: Restaurants, Coffee Shops, Craft Breweries, Lcbo, Groceries, Shoppers, All 5 Banks, Ttc + New Pedestrian Bridge To King. Quality? Built To Last By Plaza Corp. Value? Listed At $795 Psf, Condo Fees At $0.627 Psf."
C4899898,Unit 4210 - 7 Grenville St,Bay Street Corridor - Toronto,Condo Apt,"$669,000","$668,698",2020-09-16,"$700,000",1 Bedrooms,1 Bathrooms,0 Garage,"$2,444","Condo Apt, Apartment",$352/month,0-5,500-599 feet??,None,"water,heat",11 days,22 day(s),2020-09-05,2020-09-17,"$1,940",2.27%,Yonge & College,"Gym, Indoor Pool, Party/Meeting Room, Visitor Parking",Ne,Toronto,"A Bold Face On Yonge Street. 66-Storey Tower Re-Energizes The Skyline With Timeless Architecture And Incomparable Design. Unbelievable 514 Sf Interior Square Shape S E Facing With 329 Sf Spacious Deep Balcony, Bring You 270 Degree Amazing City Core And Lake View. All Built-In Appliances W High-End Modern Cabinet. Highest Infinity Pools In Canada On The 66th Floor. It Offers Over 4,400 Square Feet Of Amenities. Visitor Parking."
C4898545,Unit 3908 - 35 Mariner Terr,Waterfront Communities C1 - Toronto,Condo Apt,"$695,000","$709,107",2020-09-09,"$695,000",1+1 Bedrooms,1 Bathrooms,1 Garage,"$2,267","Condo Apt, Apartment",$460/month,15-Nov,600-699 feet??,None,"water,hydro,heat",12 days,20 day(s),2020-09-04,2020-09-17,"$2,483",2.87%,Front/Spadina,"Concierge, Games Room, Gym, Indoor Pool, Party/Meeting Room, Sauna",E,Toronto,"*Spacious & Functional Layout, 1 Bdrm+Den W/Spectacular Unobstructed Breathtaking Cn Tower, Rogers Ctr & Lake View! *Top Quality Engineered Wood Thru-Out, Granite Countertop, Modern Cabinets. *Den Is Big Enough For A 2nd Bdrm. Flr To Ceiling Wdws. *Open Balcony. All Inclusive Utilities-""Low Maintenance Fee"". *Newly Painted. *30,000Sf Facilities W/Bowling,25M Pool,Billiards,Theater,Tennis/Squash/Basketball Crt, Party Rm, Games Rm, Sauna, Visitor Parking & More"
C4893195,Unit 108 - 15 Bruyeres Mews,Niagara - Toronto,Condo Townhouse,"$684,900","$693,529",2020-09-01,"$677,000",1+1 Bedrooms,2 Bathrooms,0 Garage,"$2,255","Condo Townhouse, 2-Storey",$625/month,-,800-899 feet??,None,"water,heat",15 days,14 day(s),2020-09-01,2020-09-16,"$2,464",2.69%,Lakeshore & Bathurst,"Concierge, Gym, Party/Meeting Room, Rooftop Deck/Garden, Visitor Parking",N,Toronto,"Excellent Two Story Townhome In Fort York, Two Bedroom, Two Bathroom, 865 Sq Ft Granite Counter Tops, Back Splash, Hardwood Staircase, Glass Shower Door, High Ceiling, Unit Access From Bruyeres Mews, Visitor Parking, Party Room, Theatre Room, Concierge, Lounge And Bbq Patio, Steps To Transit And Lake Shore, Many Local Retail Stores And All Amenities."
C4892363,Unit 803 - 5 St Joseph St,Bay Street Corridor - Toronto,Condo Apt,"$639,000","$641,919",2020-09-08,"$608,800",1 Bedrooms,1 Bathrooms,0 Garage,"$2,387","Condo Apt, Apartment",$396/month,0-5,500-599 feet??,None,"water,heat",16 days,21 day(s),2020-08-31,2020-09-21,"$2,000",2.41%,Yonge / Wellesley,"Concierge, Exercise Room, Games Room, Media Room, Visitor Parking",S,Toronto,"Sophisticated ""Five Condo"" In The Heart Of Downtown Toronto @ Yonge / Wellesley. Close To Everything You Need! Steps To U Of T, Subway, Restaurants, Shops, Parks And More! Very Bright View, Open Concept 1 Bedroom Suite. Beautiful High End Finishes Includes Engineered Wood Floors Throughout, Built-In Island, Stone Countertop, Large Floor To Ceiling Windows"
C4866951,Unit 1009 - 225 Wellesley St E,Cabbagetown-South St. James Town - Toronto,Condo Apt,"$599,900","$600,377",2020-09-25,"$553,000",1+1 Bedrooms,2 Bathrooms,1 Garage,"$1,949","Condo Apt, Apartment",$570/month,-,700-799 feet??,None,"water,heat",35 days,10 day(s),2020-08-12,2020-09-26,"$2,558",3.51%,Wellesley/Parliament,"Concierge, Gym, Party/Meeting Room, Rooftop Deck/Garden, Sauna, Visitor Parking",N,Toronto,"Incredibly Spacious 1Br+Den, 2Bath Condo In Highly Sought-After Cabbagetown. This Larger 694Sqft Condo Features Laminate Flooring Throughout Main Living Area, Walk-Out To Full Balcony, Kitchen W/Granite Counters & Breakfast Bar. Master Br W/2 Closets & 5Pc Ensuite, Den W/Wall To Wall Closets. Amazing Amenities: Rooftop Deck, Gym, 2 Saunas, 24 Hr Concierge, Etc. Walkscore 90, Steps To Subways, Grocery, Parks, Cabbagetown Farmers Market, & More! Lots To Love!"
"C4850249, H4083911",Unit 1012 - 105 George St,Moss Park - Toronto,Condo Apt,"$639,900","$640,053",2020-08-25,"$560,000",1 Bedrooms,1 Bathrooms,1 Garage,"$2,363","Condo Apt, Apartment",$524/month,0-5,500-599 feet??,None,heat,50 days,16 day(s),2020-07-28,2020-09-17,"$2,023",2.27%,George & Adelaide,"Concierge, Exercise Room, Games Room, Guest Suites, Party/Meeting Room, Visitor Parking",W,Toronto,"Prime West View Open Concept 1 Bed Suite W/ A Huge Balcony. This Boutique Condo In The Vibrant St. Lawrence Market Neighbourhood Is Clsoe To All Amenities & George Brown College & St. James Cathedral. Walk Score Of 98, Close To Ttc. Amenities In Building Include Gym, Sauna, Party Rooms, Bbq Terrace, Quest Suite, Concierge! Best Layout In The Building W/ Amazing City Views. Balcony Is 110 Sqft. Custom Lighting & The Furniture Is Negotiable."
C4840779,Unit 3507 - 80 John St,Waterfront Communities C1 - Toronto,Condo Apt,"$599,000","$618,727",2020-09-10,"$640,000",1+1 Bedrooms,1 Bathrooms,0 Garage,"$2,609","Condo Apt, Apartment",$567/month,10-Jun,600-699 feet??,None,"water,heat",56 days,20 day(s),2020-07-22,2020-09-16,"$2,450",2.97%,John St & King St,"Concierge, Exercise Room, Games Room, Gym, Indoor Pool, Party/Meeting Room",N,Toronto,"*Please View Tour* Welcome To Festival Tower! Home To Toronto's International Film Festival. Jolie Model 1+Den Suite, 627Sq Ft + Balcony. Many Upgrades Throughout Include: Upgraded Modern Kitchen, Backsplash W/ S.S. Appliances And Added Electrical Outlets. Locker Included. Steps To Transit, Path, Metro Convention Center, Restaurants, Entertainment, Financial/Fashion District. It Doesn't Get Any Better."
C4840117,Unit 2905 - 125 Redpath Ave,Mount Pleasant West - Toronto,Condo Apt,"$736,000","$728,972",2020-09-15,"$673,000",1+1 Bedrooms,2 Bathrooms,0 Garage,"$2,522","Condo Apt, Apartment",$423/month,0-5,600-699 feet??,None,"water,heat",56 days,16 day(s),2020-07-22,2020-09-16,"$2,116",2.29%,Yonge/ Eglinton,"Bbqs Allowed, Concierge, Gym, Party/Meeting Room, Rooftop Deck/Garden, Visitor Parking",Nw,Toronto,"Mid-Town Menkes New Condo (2019 Occupied), 29th Floor Corner Unit With Beautiful City View. Den With Window & Door Could Be Used As 2nd Bedroom. Comes With Two Full Baths And A Locker. Walking Distance To Both Eglinton Subway Station & Future Cross Town Station. Vibrant City Life With Retail Shops, Goodlife Fitness, Restaurants, Bars & Loblaws At Your Doorstep."
C4820105,Unit 2203 - 33 Mill St,Waterfront Communities C8 - Toronto,Condo Apt,"$579,900","$604,075",2020-08-29,"$544,000",1 Bedrooms,1 Bathrooms,0 Garage,"$1,949","Condo Apt, Apartment",$345/month,15-Nov,500-599 feet??,None,"water,heat",71 days,18 day(s),2020-07-07,2020-09-17,"$1,814",2.42%,Front & Parliament,"Concierge, Guest Suites, Gym, Outdoor Pool, Party/Meeting Room, Rooftop Deck/Garden",E,Toronto,"Bright One Bedroom On High Floor With Clear View In Toronto's Historic Distillery District. Vacant & Available - Move In Condition. Open Concept Living/ Dining / Kitchen With Custom Built-In Office Desk. Large Balcony With East View To Lake Ontario. Floor To Ceiling Windows Building Amenities: Concierge, Outdoor Pool, Hot Tub, Gym, Party Room, Rooftop With Bbq Area And Guest Suites Steps To Shops, Restaurants, Ttc & Highways"
C4907474,Unit 206 - 781 King St W,Niagara - Toronto,Condo Apt,"$649,900","$645,273",2020-09-11,"$625,000",1 Bedrooms,1 Bathrooms,1 Garage,"$2,183","Condo Apt, Loft",$500/month,-,600-699 feet??,None,water,4 days,14 day(s),2020-09-11,2020-09-16,"$1,964",2.24%,King West @ Niagara,"Exercise Room, Party/Meeting Room, Visitor Parking",W,Toronto,"Offers Anytime! Authentic Hard Loft At Gotham Lofts! King @ Niagara. 11'9"" Ft. Exposed Post N' Beam Ceiling (Circa 1917). Multi-Level Space W/Steel Spiral Staircase Centrepiece. Gorgeous Century Brick Focal Wall W/Huge West-Facing Windows, Great Natural Daylight! Great Live/Work Potential. Parking + Locker Inc.! Lofts Rarely Come Up For Sale At Gotham (4 In 3 Years)"
C4907899,Unit 421 - 783 Bathurst St,University - Toronto,Condo Apt,"$619,900","$620,416",2020-09-11,"$620,000",1+1 Bedrooms,1 Bathrooms,0 Garage,"$2,699","Condo Apt, Apartment",$474/month,-,700-799 feet??,None,heat,5 days,22 day(s),2020-09-10,2020-09-22,"$2,173",2.59%,Bloor & Bathurst,"Bbqs Allowed, Bike Storage, Concierge, Exercise Room, Media Room, Visitor Parking",W,Toronto,"Award Winning B-Street Condominiums!! Amazing Layout, Separate Living/Dining Areas, 1 Bedroom + A True Den, Ideal For Your Home Office. 9' Ceilings & Walk-Out To Balcony. Enjoy Living In This Vibrant ""Annex"" Location, Steps To Subway, Bars, Cafes, Restaurants & Shops, Walk To U Of T And Downtown. Excellent Amenities Including 24 Hour Concierge, Gym, Media Room, Bike Storage ++. Live, Work And Play From This Amazing Location."
"W4906692, 40019990",Unit 214 - 60 Heintzman St,Junction Area - Toronto,Condo Apt,"$699,900","$738,487",2020-09-11,"$720,000",2 Bedrooms,2 Bathrooms,1 Garage,"$2,279","Condo Apt, Apartment",$447/month,2010,800-899 feet??,None,water,5 days,13 day(s),2020-09-10,2020-09-16,"$2,310",2.58%,Keele St/ Dundas St W,"Bike Storage, Concierge, Gym, Party/Meeting Room, Rooftop Deck/Garden, Visitor Parking",S,Toronto,"Bright Spacious 2 Bed & 2 Full Baths Corner Unit, With 885 Square Feet. Great Location In Sought-After Junction. Beautiful View Overlooking Courtyard. Unit Features Granite Counters, Ensuite Bath, Same Floor Locker & Owned Parking. Low Maintenance Fees. Majority Owner Occupied Building, With Vibrant Community. Highly Walkable, Close To Public Transit And Amenities Including Excellent Restaurants, Organic Grocers, Big Box Stores, Etc. La Fitness Next Door."
W4906630,Unit 626 - 15 Laidlaw St,Niagara - Toronto,Condo Townhouse,"$599,000","$619,455",2020-09-17,"$600,000",2+1 Bedrooms,1 Bathrooms,1 Garage,"$2,020","Condo Townhouse, Stacked Townhse",$369/month,-,700-799 feet??,None,water,5 days,13 day(s),2020-09-10,2020-09-25,"$2,618",3.85%,King St W/ Dufferin,Bbqs Allowed,W,Toronto,"Spacious 2 Bedroom + Den Unit In Liberty Village! 700 Sqft + Large Balcony Overlooking The Park. Open Concept Layout. Freshly Painted, S/S Appliances & Granite Counters***1 Parking Space & 1 Locker Included*** Ideal Location Surrounded By Amenities, Park, Shopping, Dining, Entertainment, Art Gallery & More!***Best Price Per Square Foot!!!***"
C4906118,Unit 1467 - 209 Fort York Blvd,Waterfront Communities C1 - Toronto,Condo Apt,"$699,900","$741,661",2020-09-18,"$730,000",2+1 Bedrooms,2 Bathrooms,1 Garage,"$2,513","Condo Apt, Apartment",$611/month,10-Jun,800-899 feet??,None,water,5 days,20 day(s),2020-09-10,2020-09-28,"$2,848",3.02%,Bathurst/Lakeshore,"Concierge, Gym, Indoor Pool, Party/Meeting Room, Security Guard, Visitor Parking",Se,Toronto,"Renovated 2 Bedroom + Den In Sought After Waterpark City. Enjoy Cn Tower & Lake Views. Desirable Split Bedroom Layout, Two Full Spa Like Bathrooms. Large Private Balcony, Floor-To-Ceiling Windows & New Flooring Thru-Out. Open Concept Kitchen S/S Appl & Granite Counters. New Upgraded Laundry. Steps To New Loblaws/Lcbo, Shoppers, Lake, Park, Billy Bishop Airport, Starbucks. Amenities: 24 Hr Concierge, Indoor Pool, Fitness Centre, Outdoor Patio & Party Room."
C4905911,Unit 803 - 650 Queens Quay W,Waterfront Communities C1 - Toronto,Condo Apt,"$599,999","$641,717",2020-09-16,"$590,000",1+2 Bedrooms,1 Bathrooms,1 Garage,"$2,159","Condo Apt, Apartment",$637/month,16-30,700-799 feet??,None,"water,hydro,heat",5 days,20 day(s),2020-09-10,2020-09-25,"$2,354",2.63%,Bathrust/Queens Quay,"Concierge, Exercise Room, Gym, Recreation Room, Security Guard, Visitor Parking",Se,Toronto,"Lovely, Bright, Spacious Apartment In A Prime Harbour Front Location. 1 Bdrm Plus Den And Solarium With A Walkout To A Long Balcony With A Fantastic South East View Of Lake Ontario. Steps To Restaurants, Parks, Trails, Bike Paths, The Waterfront, Transit, The New Loblaws, Lcbo And Shoppers Drug Mart. Beautiful Roof Top Terrace With Bbq's And Spectacular Views Of The City. Laminate Flooring Throughout."
C4905777,233 Atlas Ave,Oakwood-Vaughan - Toronto,Semi-Detached,"$699,900","$798,566",2020-09-15,"$870,000",2+2 Bedrooms,3 Bathrooms,0 Garage,"$3,640","Semi-Detached, 2-Storey",,-,1300 feet?? (SigmaEstimate??),"Sep Entrance, W/O",,5 days,11 day(s),2020-09-10,2020-09-16,"$3,207",4.22%,Oakwood/Vaughan,,E,Toronto,"Great Opportunity To Invest In This Solid Semi Detached 2 Storey Home In A Great High Demand Location! Perfect For Investors / Builders Or First Time Buyers. Lots Of Character! Separate Side Entrance! Lovely Newer Wood Deck 3.2M X 4.1M! Oversized Single Detached Garage! Close To All Amenities Including Subway, Hwys, Schools And Shopping!"
E4904618,17 Chapman Ave,O'Connor-Parkview - Toronto,Semi-Detached,"$699,000","$785,285",2020-09-09,"$840,000",3+2 Bedrooms,3 Bathrooms,0 Garage,"$3,460","Semi-Detached, Bungalow",,-,1300 feet?? (SigmaEstimate??),"Finished, Sep Entrance",,6 days,15 day(s),2020-09-09,2020-09-16,"$2,834",3.71%,Dawes & St. Clair,,S,Toronto,"The Chapman Semi-Detached Bungalow - Renovated & Updated To Create A Move-In Ready Home! Modern Finishes, Recessed Led Lighting, Beautiful Kitchen & Baths. You'll Love The Walkout To The New Cedar Deck & Fenced Rear Yard. Fully Finished Basement With 2 Bedrooms & Separate Side Entrance From The 3 Car Driveway. Ideal For Growing Families & First-Time House Owners Seeking A Quality Space To Live, Work & Prosper."
E4903377,Unit 528 - 88 Colgate Ave,South Riverdale - Toronto,Condo Apt,"$649,900","$670,824",2020-09-10,"$715,500",1 Bedrooms,1 Bathrooms,1 Garage,"$2,351","Condo Apt, Loft",$430/month,-,500-599 feet??,None,"water,heat",6 days,11 day(s),2020-09-09,2020-09-16,"$2,514",3.24%,Queen & Carlaw,"Bbqs Allowed, Guest Suites, Gym, Media Room, Party/Meeting Room, Visitor Parking",W,Toronto,"Rarely Available West Facing Unit In The Sought After Boutique Building Known As Showcase Lofts. Located In The Heart Of Leslieville This Loft Boasts The Perfect Open Concept Layout. Stunning Kitchen W/Quartz Counters, 5 Burner Gas Stove & Oversized Sink. With The Gorgeous Reclaimed Brick Wall, Hardwood Floors, 9' Ceilings, Spacious Bedroom, Spa Like Bath, You Won't Want To Leave. Large Balcony W/ 2 Walkouts & Breathtaking Skyline Views Of The City."
C4902076,Unit S508 - 112 George St,Moss Park - Toronto,Condo Apt,"$569,000","$603,115",2020-09-19,"$615,000",1+1 Bedrooms,1 Bathrooms,1 Garage,"$2,393","Condo Apt, Apartment",$430/month,-,600-699 feet??,None,"water,heat",7 days,15 day(s),2020-09-08,2020-09-21,"$2,325",3.18%,Jarvis/Adelaide,"Concierge, Exercise Room, Guest Suites, Party/Meeting Room, Rooftop Deck/Garden, Visitor Parking",W,Toronto,"Welcome To The Award Winning & Highly Sought After Vu Condos- One Of The Best Buildings In Toronto! Beautiful One Bedroom + Den Has A Spacious Layout With High Ceilings, Semi-Ensuite Washroom, Parking & Locker. A Perfect Layout With Plenty Of Natural Sunlight With Its Floor To Ceiling Glass Windows. Conveniently Located To St. Lawrence Market, Financial District, Eaton Centre, Metro, Restaurants, Shops, Schools, Ttc, Gardiner/Dvp & So Much More."
