Listing_num,Address,Community,House_type,Listing_price,Sigma_estimate,Estimated_on,Sold_price,Bedroom,Washroom,Parking,Tax,Property_type,Maintenance,Building_age,Size,Basement,Utility_incl,Date_on_market,Rental_dom,Listed_on,Updated_on,Rental_estimate,Rental_yield,Major_intersection,Amenities,Exposure,Municipality,Description
W4937785,Unit 1405 - 3 Hickory Tree Rd,Weston - Toronto,Condo Apt,"$ 410,000","$435,879",2020-10-10,,1 Bedrooms,1 Bathrooms,1 Garage,"$ 1,002","Condo Apt, Apartment",$575/month,-,700-799 feet²,None,"water,hydro,heat",10 days,18 day(s),2020-10-02,2020-10-09,"$1,661",2.53%,Lawrence/Weston/Scarlett,"Exercise Room, Indoor Pool, Party/Meeting Room, Sauna, Security Guard",Nw,Toronto,"Tucked Away In A Private Setting. Enjoy A Resort Style Living In This Quiet, Well Maintained Building. Open Concept Floor Plan Offers A Sun Filled Large 1 Bed Spacious Condo. Freshly Painted, New Floors, Move In Ready! Short Walk To Ttc, Go Train Station, Humber River Trails, Parks, Shops, Restaurants, Close To Hwy's 400,401 & 427, Walk-Out From Back Of Building To River Trails & Bicycle Paths. 1 Parking, 1 Locker. All Utilities Included Even Rogers Cable!"
W4947348,Unit 915 - 2464 Weston Rd,Weston - Toronto,Condo Apt,"$ 349,000","$427,716",2020-10-12,,1 Bedrooms,1 Bathrooms,1 Garage,$ 936,"Condo Apt, Apartment",$317/month,-,0-499 feet²,None,water,3 days,18 day(s),2020-10-09,2020-10-09,"$1,650",3.29%,Weston Rd/Hwy 401,"Gym, Party/Meeting Room, Security Guard, Visitor Parking",N,Toronto,"First-Time-Buyers, Welcome Home! Amazing; Bright; Clean, Almost 9 Ft. Ceiling Penthouse Suite, Owned Pkg.; Locker & Lots Of Visitors Pkg. Open-Concept & W/O To Balcony With Spectacular View. Located Across Super Centre & Crossroads-Plaza, W/ A Variety Of Retail Stores. Close To 401; Ttc & Weston Go-Station. The New Union Pearson Express Train Takes Approx. 12 Mins. Either To Union Station Or Pearson Airport. This Condo Is Affordable & Connected To Everything."
E4945859,Unit 308 - 2055 Danforth Ave,Woodbine Corridor - Toronto,Condo Apt,"$ 499,900","$503,503",2020-10-12,,2 Bedrooms,2 Bathrooms,0 Garage,"$ 2,423","Condo Apt, Loft",$618/month,New,800-899 feet²,None,"water,heat",4 days,8 day(s),2020-10-08,2020-10-08,"$2,585",4.07%,Woodbine/ Danforth Subway,"Concierge, Gym, Media Room, Visitor Parking",Se,Toronto,"Welcome To Carmelina On The Danforth. Where Loft Inspired Architecture Meets Functionality In This Boutique Building. Soaring 9 Foot Ceilings, Quality Modern 868 Sqft Corner Suite Boasting Floor To Ceiling Windows. Ultra-Modern Open Concept Layout. Two Large Bedrooms And Two Full Baths. Locker On The Same Level! Unbelievable Location Steps To Subway, Minutes To Downtown, Beaches, Shopping And More. 93 Walk Score."
E4908903,Unit 809 - 2055 Danforth Ave,Woodbine Corridor - Toronto,Condo Apt,"$ 769,900","$724,632",2020-09-12,,2 Bedrooms,2 Bathrooms,1 Garage,"$ 2,363","Condo Apt, Apartment",$626/month,6-10,700-799 feet²,None,"water,heat",32 days,7 day(s),2020-09-10,2020-09-11,"$2,500",2.7%,Woodbine/Danforth,"Gym, Party/Meeting Room, Visitor Parking",E,Toronto,"Gorgeous 2 Bedrooms + 2 Baths + 1 Parking & Locker Condo On Danforth **Right Across Woodbine Subway Station**. Beautiful City View. Very Close To Greek Town, Beaches, Leslieville & All Other Downtown Amenities. 9 Ft Ceiling. Modern Kitchen W/ Granite Countertop, Backsplash & Ss Appl. 2 Splited Bedrooms. Great Bldg Amenities: Gym, Private Resident Lounge, Party Room... <><>floor Plan Attached<><>"
C4842552,Unit 530 - 333 Adelaide St E,Moss Park - Toronto,Condo Apt,"$ 584,900","$581,875",2020-07-25,,1 Bedrooms,1 Bathrooms,0 Garage,"$ 2,063","Condo Apt, Loft",$361/month,-,600-699 feet²,None,water,81 days,15 day(s),2020-07-23,2020-07-25,"$2,171",3.19%,King & Sherbourne,"Concierge, Gym, Media Room, Party/Meeting Room, Security System, Visitor Parking",S,Toronto,"Welcome To The Mozo Lofts In The Historical St Lawrence Market Area. This Sun Drenched South Facing Loft Looks Over Trendy King St. E With All That It Has To Offer, W/ Floor To Ceiling Windows And 9' Exposed Ceilings. The Kitchen Has Been Meticulously Renovated With Subway Tile Back Splash And Brand New Stainless Steel Appliances. The Washroom Has Been Redone With Absolute Care With Rain Shower Head And Beautifully Tiled Throughout. This A Must See Loft!"
C4840732,Unit 323 - 333 Adelaide St E,Moss Park - Toronto,Condo Apt,"$ 628,000","$627,185",2020-09-21,,1+1 Bedrooms,1 Bathrooms,0 Garage,"$ 2,141","Condo Apt, Apartment",$386/month,-,600-699 feet²,None,"water,heat",83 days,15 day(s),2020-07-22,2020-09-21,"$2,173",2.9%,King & Sherbourne,,S,Toronto,"New Opportunity To Live At The Sought After Mozo Condos Located In The Heart Of The City! This South Facing Corner Unit Offers Approx 697 Sq.Ft Of Living Space. Exposed Concrete Ceilings, Updated Flooring & Updated Stainless Steel Appliances. Situated Just Steps From Downtown, The St. Lawrence Market, Ttc & All That This Central Neighbourhood Has To Offer. Building Amenities Include: Gym, Visitor Parking, Concierge, Party Room/Meeting Room, Locker & More!"
C4910997,Unit 320 - 120 Parliament St,Moss Park - Toronto,Condo Apt,"$ 529,900","$528,547",2020-10-11,,1 Bedrooms,1 Bathrooms,1 Garage,$ -,"Condo Apt, Apartment",$359/month,New,500-599 feet²,None,"water,heat",28 days,16 day(s),2020-09-14,2020-10-06,"$2,307",4.19%,Adelaide & Parliament,"Concierge, Gym, Party/Meeting Room, Rooftop Deck/Garden",W,Toronto,"Brand New Condo 550 Sq Ft+ 64 Sq Ft Balcony, Hardwood Floors, Granite Counter, Mirror Closet Door, Features 9' Ceilings, Lots Of Storage Space, Open Concept, Walking Distance To St Lawrence Market, Distillery District & King St Shops And Restaurants, Minutes Away To Hwy Access And Now Registered.Quite Setting 2nd Floor, Nothing Will Be Built On Lot At The Back Designated Parking Area And Access For Building Next Door."
C4897256,Unit 915 - 120 Parliament St,Moss Park - Toronto,Condo Apt,"$ 829,000","$817,532",2020-09-03,,2+1 Bedrooms,2 Bathrooms,1 Garage,$ -,"Condo Apt, Apartment",$552/month,-,700-799 feet²,None,,39 days,15 day(s),2020-09-03,2020-09-03,"$3,013",3.43%,Parliament & Adelaide,,S,Toronto,"Trendy East United Condos, Featuring Fantastic South Facing Split Bedroom Layout, Corner Suite, Separate Den Plan W 2 Bathrooms & Large Balcony. Soaring 10' Ceilings W/Floor To Ceiling Windows. Master With Ensuite, Large Windows, Upgraded Hunter Douglas Blinds, Bosch B/I Appls & Quartz Counters. Exquisitely Upgraded For The Most Discerning Buyer. Neutral Coloring Throughout, 24 Hr Concierge. Walking Distance To St. Lawrence Market, Distillery, Ttc At Door"
C4938691,Unit 1013 - 323 Richmond St,Moss Park - Toronto,Condo Apt,"$ 528,000","$543,220",2020-10-12,,1 Bedrooms,1 Bathrooms,1 Garage,"$ 1,805","Condo Apt, Apartment",$413/month,-,500-599 feet²,None,"water,hydro",10 days,16 day(s),2020-10-02,2020-10-11,"$2,186",3.37%,Sherbourne And Richmond,,E,Toronto,"Beautiful Bright 1 Bdrm Unit W Prking Space In This Chic & Well Managed Building. Fabulous Flr Plan Maximizes Space. Enjoy All The Wonderful Amenities This Condo Has To Offer: Rooftop Terrace W Outdoor Hot Tub & Bbq's, Indoor Basketball Court, Gym, Games Room, Etc. Located In Historic Corktown, The Building Is Perfectly Situated With Walk Score Of 100! Close To Ryerson, George Brown, St. Lawrence Market, Restaurants, Shopping, Dvp, Gardiner & Public Transit"
C4922250,Unit 1210 - 460 Adelaide St E,Moss Park - Toronto,Condo Apt,"$ 479,000","$505,999",2020-10-09,,1 Bedrooms,1 Bathrooms,0 Garage,$ -,"Condo Apt, Apartment",$349/month,0-5,500-599 feet²,None,"water,heat",22 days,16 day(s),2020-09-21,2020-10-08,"$1,825",3.31%,Adelaide St E & Sherbourne,,E,Toronto,"Enjoy Living In This Spacious 1 Year New Modern 1 Bedroom Unit Situated In A Prime Downtown Location! Everything Is At Your Door With A Bike Score Of 99, Transit Score 98, & Walk Score Of 94! This Unit Has 9 Foot Ceilings, Floor To Ceiling Windows, European Style Kitchen With Quartz Countertops, Backsplash, A Large Living Room With A Walking Out To A Large Balcony With A View Of The Lake. Steps To Transit, St. Lawrence Market, Financial District And More!"
C4939563,Unit 509 - 323 Richmond St E,Moss Park - Toronto,Condo Apt,"$ 679,000","$704,017",2020-10-10,,2+1 Bedrooms,2 Bathrooms,1 Garage,"$ 2,710","Condo Apt, Apartment",$656/month,16-30,800-899 feet²,None,"water,hydro,heat",9 days,16 day(s),2020-10-03,2020-10-09,"$2,929",3.27%,Richmond/Sherbourne,"Concierge, Gym, Recreation Room, Rooftop Deck/Garden, Sauna",S,Toronto,"Tridel's 'The Richmond'. Bright, Spacious, Airy South Facing Large 2 Bedroom + Den (Has A Real Door!). Almost 900Sf + Oversized South Balcony 22' X 5'6'. Two Full Baths. Excellent Location - Walk To Financial District, St. Lawrence Market, George Brown College, King E Design Dist, Corktown & The Distillery Dist."
C4928892,Unit 105 - 460 Adelaide St E,Moss Park - Toronto,Condo Apt,"$ 680,000","$709,230",2020-10-09,,2 Bedrooms,2 Bathrooms,1 Garage,"$ 2,723","Condo Apt, Apartment",$523/month,0-5,700-799 feet²,None,heat,17 days,16 day(s),2020-09-25,2020-10-01,"$2,801",3.26%,Adelaide St E & Sherbourne,"Concierge, Guest Suites, Gym, Party/Meeting Room, Rooftop Deck/Garden, Visitor Parking",E,Toronto,"Axiom Brand New Luxurious 729 Sqft Unit. 2 Bed + 2 Bath Flr Plan W/ A Huge Balcony/Yard & Flr To Ceiling Windows. *1 Parking Spot* Hrdwd Flrs Throughout, Ultra Modern Open Concept Kitchen W/Quartz Countertop, Glass Tile Backsplash, 10' Ft Ceiling, S/S B/I Appliances. Stunning Main Flr Lobby Lounge W/ 24Hr Concierge. Steps To Ttc, George Brown, Ryerson, St. Lawrence Market, Shopping, Cafes/Diners & Much More. Bicycle Locker Incl. Walk Score 94!"
C4893898,Unit 816 - 460 Adelaide St E,Moss Park - Toronto,Condo Apt,"$ 569,900","$549,759",2020-09-01,,1 Bedrooms,1 Bathrooms,0 Garage,$ -,"Condo Apt, Apartment",$339/month,New,500-599 feet²,None,"water,heat",41 days,16 day(s),2020-09-01,2020-09-01,"$1,972",3.37%,Adelaide St E & Sherbourne St.,"Concierge, Games Room, Gym, Media Room, Party/Meeting Room, Rooftop Deck/Garden",N,Toronto,"Large 1 Bedroom In Axiom By Greenpark. Superb Layout! Floor To Ceiling Windows, Hardwood Floors Throughout, Modern Kitchen, Close To Schools (Ryerson, George Brown) T.T.C., Subway & Street Cars. Amazing Amenities Including 24/7 Concierge, Lounge, Theatre Room, Games Room, Pet Spa, Fitness Club With Saunas And Yoga Classes, Party Room, Outdoor Terrace, Private Dining/ Party Room, Sky Deck With Breathtaking View!"
C4914524,Unit 2006 - 120 Parliament St,Moss Park - Toronto,Condo Apt,"$ 514,000","$501,519",2020-10-09,,1 Bedrooms,1 Bathrooms,0 Garage,$ -,"Condo Apt, Apartment",$303/month,-,0-499 feet²,None,"water,heat",27 days,16 day(s),2020-09-16,2020-10-02,"$1,713",3.19%,Adelaide/Parliament,,E,Toronto,"Unobstructed Views Of The Lake From Your Bedroom & Living Rm! Brand New, Never Lived-In One-Bedroom Unit At East United Condos. Large Balcony Facing East, Functional Layout. Modern Kitchen W/Integrated Bosh Appliances, Granite Countertop & Backsplash. Landry In The Washroom. Walk To Distillery District, King St. East, St. Lawrence Market. Ttc At Doorstep."
C4925793,Unit 1304 - 105 George St,Moss Park - Toronto,Condo Apt,"$ 679,900","$707,798",2020-09-24,,2 Bedrooms,2 Bathrooms,0 Garage,"$ 2,585","Condo Apt, Apartment",$539/month,-,700-799 feet²,None,"water,heat",20 days,15 day(s),2020-09-23,2020-09-24,"$2,737",3.17%,Adelaide / George,"Concierge, Games Room, Gym, Indoor Pool, Party/Meeting Room, Visitor Parking",Ne,Toronto,"Welcome Home To Post House Condos In The Heart Of Toronto! This Spacious And Bright Unit Sits On The Ne Corner With An Unobstructed Open View, And Features 2 Bedrooms, 2 Bathrooms, And 9 Ft Floor To Ceiling Windows. Steps To St Lawrence Market, Yonge/Dundas Sq, Eaton Centre, Queen/King Subway Stn, Ryerson/George Brown, And More! This Will Not Last Long!"
C4924042,Unit 202 - 460 Adelaide St E,Moss Park - Toronto,Condo Apt,"$ 699,900","$707,649",2020-09-27,,2 Bedrooms,2 Bathrooms,1 Garage,"$ 2,723","Condo Apt, Apartment",$523/month,-,700-799 feet²,None,heat,20 days,15 day(s),2020-09-22,2020-09-27,"$2,727",3.16%,Adelaide St E & Sherbourne,,S,Toronto,"Axiom New Luxurious Unit With 2 Bed+2 Bath, Floor To Ceiling Windows. 1 Parking Spot Hardwood Flrs Throughout, Ultra Modern Open Concept Kitchen W/ Quartz Countertop, Marble Backsplash, S/S B/I Appliances. Stunning Main Floor Lobby Lounge W/ 24 Hr Concierge. Steps To Ttc, George Brown, Ryerson, St Lawrence Market, Shopping Cafes/Diners & Much More. Bicycle Locker Incl. Walk Score 94!"
C4912818,Unit 725 - 460 Adelaide St E,Moss Park - Toronto,Condo Apt,"$ 599,000","$650,647",2020-09-18,,2 Bedrooms,2 Bathrooms,0 Garage,"$ 2,500","Condo Apt, Apartment",$440/month,0-5,700-799 feet²,None,"water,heat",27 days,15 day(s),2020-09-15,2020-10-11,"$2,463",3.16%,Adelaide & Sherbourne,"Concierge, Exercise Room, Guest Suites, Party/Meeting Room, Rooftop Deck/Garden",W,Toronto,"Beautiful 2 Bedroom 2 Washroom Condo, 1 Year Old Luxurious Unit With Bottom To Celling Windows, Modern Kitchen, Quartz Countertop, Back Splash, Large Living Room, 24 Hr Concierge/Security, Theatre Room, Games Room, Fitness Club With Sauna & Yoga Classes, Beautiful Main Floor Lobby Lounge, Steps To Lawrence Market, Ttc, Ryerson, George Brown, Shopping & Much More."
C4879228,Unit 910 - 120 Parliament St,Moss Park - Toronto,Condo Apt,"$ 499,000","$526,992",2020-10-08,,1+1 Bedrooms,1 Bathrooms,0 Garage,$ -,"Condo Apt, Apartment",$320/month,New,0-499 feet²,None,"water,heat",53 days,16 day(s),2020-08-20,2020-10-01,"$1,775",3.13%,Parliament & Adelaide St E,"Concierge, Guest Suites, Gym, Media Room, Party/Meeting Room, Sauna",Se,Toronto,"Come&See Your Next Home In The Beautiful East United Condo Building By Signature!This Perfect Layout Has Everything You Need From Great Living&Bedroom Space To A Situated Den For All Work Office Requirements, Or Guest Room!Look At The Upgraded Bathroom. &Kitchen Features&Be Sure To Take In Your New Neighborhood From The Spacious Balcony!Walking Distance To The Distillery District,King&Queen Street Car,School Campuses,The St.Lawrence Market&Torontos Waterfront"
C4942892,Unit 419 - 120 Parliament St,Moss Park - Toronto,Condo Apt,"$ 529,000","$534,727",2020-10-11,,1 Bedrooms,1 Bathrooms,0 Garage,$ -,"Condo Apt, Apartment",$291/month,New,0-499 feet²,None,"water,heat",7 days,16 day(s),2020-10-06,2020-10-06,"$1,713",3.02%,Parliament And Adelaide,"Bike Storage, Concierge, Guest Suites, Gym, Rooftop Deck/Garden, Visitor Parking",Se,Toronto,"Calling All Investors! Perfect Opportunity To Own A Gorgeous Investment Property! Low Maintenance Fees & Aaa Tenant W/ 1 Year Lease Ending 09/09/21 Paying $1700 A Month. This Chic & Urban 1 Bedroom Unit Boasts Floor-To-Ceiling Windows, Sleek & Modern Kitchen W/ Stainless Steel/Integrated Bosch Appliances, & Gorgeous Hardwood Floors Throughout. Ideally Situated In Highly Coveted And Sought After Location Downtown Popular W/ Young Professionals."
C4943075,Unit 219 - 510 King St E,Moss Park - Toronto,Condo Apt,"$ 699,900","$698,601",2020-10-11,,1 Bedrooms,1 Bathrooms,1 Garage,"$ 2,087","Condo Apt, Loft",$596/month,-,700-799 feet²,None,"water,heat",7 days,16 day(s),2020-10-06,2020-10-07,"$2,763",3.21%,King East /River,"Bbqs Allowed, Concierge, Exercise Room, Rooftop Deck/Garden, Security Guard, Visitor Parking",Ne,Toronto,"** Corktown District Lofts ** Over 1200Sf Total - Rare 770 Sf Corner 1 Bedroom + 1 Bath + 1 Parking + 2 Lockers + Huge 478 Sf Wrap Around Private Balcony Only Found On 2nd Floor! Features 10Ft High Clgs, 8.5 Ft High Wrap Around Window Wall, Polished Concrete Flrs. Private Treed Views On Quiet Side Of Bldg. Only Steps To Cafes, Restos, Shops & Bars On King East & The Distillery! Street Car At Your Door. Also Just Mins To Gardiner/Lake Shore/Qew And Dvp."
C4932921,Unit 405 - 318 King St,Moss Park - Toronto,Condo Apt,"$ 839,000","$851,942",2020-09-30,,2 Bedrooms,2 Bathrooms,1 Garage,"$ 3,394","Condo Apt, Apartment",$651/month,-,900-999 feet²,None,"water,heat",13 days,15 day(s),2020-09-29,2020-09-29,"$3,200",3%,King & Parliament,"Bike Storage, Concierge, Guest Suites, Party/Meeting Room, Rooftop Deck/Garden, Visitor Parking",E,Toronto,"Outstanding Value For This Rare 2 Bedroom Suite W/ 2 Ensuite Bathrooms In 'The King East', A Boutique Medium-Rise Walking Distance To St. Lawrence Market, The Distillery & Financial Districts & All The Conveniences Of Downtown. This 942Sf Unit Boasts A Spacious Open Concept Layout W/ Sleek Chef's Kitchen W/ Gas Stove & Centre Island, Wall Of Custom Built-Ins In The Living Rm, Bright Dining Area W/ Floor-To-Ceiling Windows, Master W/ 5-Piece & Walk-In Closet"
C4924223,Unit 1415 - 255 Richmond St E,Moss Park - Toronto,Condo Apt,"$ 569,000","$576,723",2020-09-30,,1 Bedrooms,1 Bathrooms,1 Garage,"$ 2,163","Condo Apt, Apartment",$513/month,11-15,600-699 feet²,None,"water,hydro,heat",19 days,15 day(s),2020-09-23,2020-09-30,"$2,208",2.96%,Richmond St. E./ Sherbourne,"Concierge, Exercise Room, Guest Suites, Gym, Party/Meeting Room, Visitor Parking",S,Toronto,"Newly Renovated!!Bright &Spacious 1 Bedroom South Facing Unit + Parking + Locker With A Great Layout And Tons Of Natural Light!Freshly Painted New Kitchen Cabinet Doors, New Stone Counter Stone And Sink, New Laminate Flooring Throughout. South View Overlooking The City Skyline & Lake Beyond. Walking Distance To George Brown, St. Lawrence. Market, Distillery Dist., Eaton Centre, Financial Dist, Shops, Restaurants,Streetcar & Subway.Inclusive Maintenance Fee. ."
C4943648,Unit 714 - 333 Adelaide St E,Moss Park - Toronto,Condo Apt,"$ 549,000","$475,910",2020-10-11,,1 Bedrooms,1 Bathrooms,0 Garage,"$ 1,973","Condo Apt, Loft",$344/month,-,600-699 feet²,None,water,6 days,16 day(s),2020-10-07,2020-10-09,"$1,750",2.93%,Adelaide/Sherbourne,"Concierge, Exercise Room, Gym, Party/Meeting Room, Sauna, Visitor Parking",E,Toronto,"Gorgeous Loft In A Stylish Distillery District . Well-Proportioned Living Space! Form, Function And Fun! Open Concept. Hardwood Floor Throughout. Well Maintained Unit And Building By Del Property Management."
C4943815,Unit 301 - 109 Front St E,Moss Park - Toronto,Condo Apt,"$ 715,000","$745,106",2020-10-11,,2 Bedrooms,2 Bathrooms,1 Garage,"$ 2,615","Condo Apt, Apartment",$614/month,-,700-799 feet²,None,"water,hydro,heat",5 days,16 day(s),2020-10-07,2020-10-07,"$2,745",2.88%,Front & Jarvis,"Concierge, Gym, Rooftop Deck/Garden",N,Toronto,"Modern Feels, Classic Design & Off The Charts Likeability. Offering 2 Beds, 2 Baths & An Open Layout. The Kitchen Shines Bright W/Granite Counters, S/S Appls & A Breakfast Bar. The Combined Living/Dining Rm Is A Space Perfect For Holiday Festivities & Cozy Nights In. This Well-Managed Building Is Flush W/Amenities & A Location Just Off Front Street, You'll Lack For Nothing. Surrounded By Good Eats, Great Parks, Killer Transit & St. Lawrence Market."
C4936448,Unit 307 - 170 Bayview Ave,Moss Park - Toronto,Condo Apt,"$ 629,000","$619,728",2020-10-09,,2 Bedrooms,1 Bathrooms,0 Garage,"$ 2,315","Condo Apt, Apartment",$444/month,-,600-699 feet²,None,,11 days,16 day(s),2020-10-01,2020-10-01,"$2,294",3.01%,Bayview Ave & Eastern Ave,,E,Toronto,"Award-Winning River City 3! This Beautiful 653 Sq Ft 2 Bed 1 Bath, Well Laid Out Floor Plan Incl. 94 Sq Ft Balcony! 2nd Bedroom Converted From Den W/ Sliding Glass Door. Integrated Designer Appliances, Stone Counters, Hardwood Floors, Floor-To-Ceiling Windows, Exposed Concrete Ceilings. Gorgeous Unobstructed River And Sunrise Views! Steps To Distillery District, Restaurants, Shops, Parks, Ttc King Streetcar Loop. Utilities Extra Keep Maintenance Fees Low."
C4934997,Unit 2101 - 120 Parliament St,Moss Park - Toronto,Condo Apt,"$ 559,000","$543,581",2020-10-01,,1 Bedrooms,1 Bathrooms,0 Garage,$ -,"Condo Apt, Apartment",$359/month,New,600-699 feet²,None,"water,heat",11 days,15 day(s),2020-10-01,2020-10-01,"$1,713",2.83%,Adelaide & Parliament,"Concierge, Exercise Room, Party/Meeting Room, Recreation Room",W,Toronto,"Brand New Never Lived In! Not An Assignment Sale! Unobstructed West City Views, Cn Tower/Lake Views!! Upgrades French Doors, White Quartz In Bathroom & Valance Lighting In Kitchen. High Ceilings. Ttc At Your Doorstep, Walking Distance To George Brown, St Lawrence Market, Distillery, Restaurants, Shoppers, 95 Bike/Walking/Transit Score. Amenities: Gym, Yoga, Jam Room,Workshop Space, Party Room, Bbq Terrace, Fire Pit, Cabanas & Sundeck"
C4921825,Unit 215 - 318 King St E,Moss Park - Toronto,Condo Apt,"$ 489,900","$526,456",2020-10-09,,1 Bedrooms,1 Bathrooms,0 Garage,"$ 1,625","Condo Apt, Loft",$280/month,6-10,0-499 feet²,None,water,26 days,16 day(s),2020-09-16,2020-10-01,"$1,725",2.81%,King St E/Parliment,"Concierge, Guest Suites, Party/Meeting Room, Security Guard",S,Toronto,"The King East Lofts! Studio Condo With Exposed Concrete 9' Ceilings, Durable Engineered Hardwood Flooring, Floor To Ceiling Window, Scavolini Kitchen With Stainless Appliances, Quartz Countertop, Gas Stove & Additional Glass Pantry! Custom Built-In Storage Wall That Provides Plenty Of Bedroom Privacy And Storage!"
C4889416,Unit Ph 2401 - 120 Parliament St,Moss Park - Toronto,Condo Apt,"$ 925,000","$909,097",2020-09-28,,2 Bedrooms,2 Bathrooms,1 Garage,$ -,"Condo Apt, Apartment",$614/month,New,800-899 feet²,None,water,45 days,15 day(s),2020-08-28,2020-09-28,"$2,862",2.81%,Adelaide & Parliament,"Bike Storage, Concierge, Exercise Room, Media Room, Rooftop Deck/Garden, Visitor Parking",W,Toronto,"Welcome To East United Condos! Brand New Never Lived In Condo Built By Signature Communities. Unbelievable Penthouse Unit With 478 Sq Ft Terrace & Balcony. Unobstructed West City View. Located Within Walking Distance To St. Lawrence Market, Corktown, Distillery District. Immediate Occupancy. Must Be Seen !!"
C4865304,Unit 203 - 311 Richmond St E,Moss Park - Toronto,Condo Apt,"$ 779,000","$806,022",2020-10-09,,2+1 Bedrooms,2 Bathrooms,1 Garage,"$ 2,891","Condo Apt, Apartment",$643/month,-,900-999 feet²,None,"water,heat",62 days,16 day(s),2020-08-11,2020-10-02,"$2,898",2.81%,Richmond St E/Sherbourne,"Bbqs Allowed, Bike Storage, Gym, Rooftop Deck/Garden, Security System, Visitor Parking",Nw,Toronto,"Spacious & Bright Largest Corner Unit In Boutique Condo In The Heart Of Downtown. 946 Sq Ft Plus Balcony. Floor To Ceiling Windows. Great Layout. Den Can Be Used As A 3rd Bdr. Kitchen Granite Counter Top. Walking Distance To St. Lawrence Market, Street Car, Subway, Shops, Restaurants, George Brown College, Hospitals, Distillery & Financial District. Easy Access To Dvp & Qew. 99% Walk Score, 100% Transit. Price Reduced."
C4908508,Unit 1517 - 460 Adelaide St E,Moss Park - Toronto,Condo Apt,"$ 585,000","$569,600",2020-09-26,,1 Bedrooms,1 Bathrooms,0 Garage,"$ 2,216","Condo Apt, Apartment",$396/month,0-5,600-699 feet²,None,"water,heat",31 days,15 day(s),2020-09-11,2020-09-26,"$1,988",2.79%,E Of Sherbourne,"Concierge, Guest Suites, Gym, Party/Meeting Room, Rooftop Deck/Garden, Sauna",Sw,Toronto,"One Of The Better Open Concept Layout W Separate Living+Dining Spaces (No Need To Eat Right Beside Kit) - 621 S.F. + Balc - Upgraded Kit W Ceiling Height Cabinetry, Quartz Counter, Backsplash + S/S Built-In Appls - Extra Large Hallway Closet - 9' Flr-Ceiling Windows W Sunny S/W Exp - Great Size Master Bedrm - Ensuite Laundry. Beautiful Unit-Shows Very Well! Bicycle Locker. Seller Will Leave Furnishings For Free If Buyer Wants. Virtual Showing Avail By Request"
C4928006,Unit 1412 - 230 King St E,Moss Park - Toronto,Condo Apt,"$ 589,000","$589,648",2020-09-25,,1 Bedrooms,1 Bathrooms,0 Garage,"$ 1,910","Condo Apt, Apartment",$406/month,-,500-599 feet²,None,"water,hydro,heat",17 days,15 day(s),2020-09-25,2020-09-25,"$2,008",2.77%,King St And Sherbourne,"Concierge, Exercise Room, Gym, Party/Meeting Room, Rooftop Deck/Garden, Visitor Parking",W,Toronto,"Highly Sought-After Kings Court, Recently Updated, Close To St Lawrence Mrkt, Fin Dist, George Brown &Dvp. New Quartz Counters And Udmt Sink. Fresh Paint & Recently Added Ss Apps. All Inclusive Condo Fees. Gym, Sauna, Hot Tub, Party Room, Bbqs On Roof. 24Hr Security & Visitor Parking. Kitec Removed."
C4922610,Unit 503 - 320 Richmond St E,Moss Park - Toronto,Condo Apt,"$ 629,900","$650,794",2020-09-22,,1+1 Bedrooms,2 Bathrooms,1 Garage,"$ 2,327","Condo Apt, Apartment",$488/month,-,600-699 feet²,None,"water,heat",21 days,15 day(s),2020-09-21,2020-09-22,"$2,269",2.75%,Richmond/Sherbourne,"Concierge, Exercise Room, Lap Pool, Rooftop Deck/Garden, Sauna",Se,Toronto,"Wonderful Corner Unit 1 Bed+Den, With 2 Washrooms @ The Modern. Great Living Space + Balcony W/ Se City View. Master Bedroom Has Ensuite & Large Closet. Smooth Ceilings, Beautiful Engineered Hardwood Floors, Upgraded Kitchen, W/ Quartz Counters, Brand New Appliances . Freshly Painted, Spotless, Move-In Ready. Walk To St. Michael's Hospital, St. Lawrence Market, The Distillery. Amazing Rooftop Terrace With Outstanding Panoramic Skyline View."
C4940246,Unit 1404 - 323 Richmond St E,Moss Park - Toronto,Condo Apt,"$ 659,900","$674,029",2020-10-10,,1+1 Bedrooms,1 Bathrooms,1 Garage,"$ 2,237","Condo Apt, Apartment",$529/month,16-30,700-799 feet²,None,"water,hydro,heat",7 days,16 day(s),2020-10-05,2020-10-05,"$2,350",2.72%,Richmond And Sherbourne,,Nw,Toronto,"Your New Home Search Is Over ! Brand New Custom Kitchen W/Oversized Quartz Waterfall Edge, Hi Gloss White Cabinets, Brass Fixtures, S/S Appliances, Renovated Bath, Very Private Master W/Massive Walk In Closet, Freshly Painted, Separate Den (2nd Bed), Bldg Loaded W/Amenities, Commercial Grade Gym (Open), Walk To St. Lawrence Market, Distillery, Parks, Tons Of Takeout Eateries, Bbq's On Rooftop (Open), Seriously Stunning Suite, Just Unpack, Not A Thing To Do !"
